YEAR,MONTH,DAY_OF_MONTH,DAY_OF_WEEK,UNIQUE_CARRIER,ORIGIN,DEST,ARR_DELAY_NEW,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY,CANCELLED,CANCELLATION_CODE
2016,5,4,3,F9,MCO,PHL,0,0,0,0,0,0,0,
2016,5,4,3,F9,MCO,DEN,8,0,0,0,0,0,0,
2016,5,8,7,F9,DEN,MCO,0,0,0,0,0,0,0,
2016,5,8,7,F9,MCO,PHL,0,0,0,0,0,0,0,
2016,5,8,7,F9,MCO,ORD,9,0,0,0,0,0,0,
2016,5,8,7,F9,ORD,LAS,5,0,0,0,0,0,0,
2016,5,8,7,F9,MCO,PHL,0,0,0,0,0,0,0,
2016,5,8,7,F9,LAS,DEN,0,0,0,0,0,0,0,
2016,5,8,7,F9,SFO,DEN,0,0,0,0,0,0,0,
2016,5,8,7,F9,DEN,ORD,0,0,0,0,0,0,0,
2016,5,8,7,F9,ORD,DEN,34,0,0,34,0,0,0,
2016,5,8,7,F9,DEN,CLT,0,0,0,0,0,0,0,
2016,5,8,7,F9,DEN,SAN,0,0,0,0,0,0,0,
2016,5,8,7,F9,SAN,DEN,0,0,0,0,0,0,0,
2016,5,8,7,F9,DEN,SEA,0,0,0,0,0,0,0,
2016,5,8,7,F9,SEA,DEN,0,0,0,0,0,0,0,
2016,5,8,7,F9,DEN,PHL,0,0,0,0,0,0,0,
2016,5,8,7,F9,PHL,DEN,0,0,0,0,0,0,0,
2016,5,8,7,F9,DEN,ATL,0,0,0,0,0,0,0,
2016,5,8,7,F9,ATL,MIA,0,0,0,0,0,0,0,
2016,5,8,7,F9,MIA,LAS,13,0,0,0,0,0,0,
2016,5,8,7,F9,LAS,MIA,0,0,0,0,0,0,0,
2016,5,8,7,F9,DEN,LAS,0,0,0,0,0,0,0,
2016,5,8,7,F9,LAS,SFO,0,0,0,0,0,0,0,
2016,5,8,7,F9,SFO,LAS,0,0,0,0,0,0,0,
2016,5,8,7,F9,PDX,DEN,0,0,0,0,0,0,0,
2016,5,8,7,F9,DEN,IAH,74,0,0,74,0,0,0,
2016,5,8,7,F9,IAH,LAS,90,42,0,48,0,0,0,
